531,333,608,15,1897,105
2074,721,585,1433,1363,15
157181,1897,15,712,105
1477,757,1131,1323,1982,14408
1099,157374,1897,13642,157447,15
3746,27423,7899,6011,158551,15
157281,15,712,157181,1897,105
608,1124,2183,267,243,15
6943,157346,5440,1272,712,15
69480,157160,157536,157228,157874,15
1380,1378,2272,1511,5708,3612
196,1382,394,60,788,15
4419,157304,604,157642,157181,15
157213,407,634,157366,749,15
157632,157353,157182,158589,17566,15
3488,4162,15210,2005,157428,7900
5440,157179,15,157181,1897,105
26,27,16,1526,723,1897
157181,77739,15384,5440,157166,15
2491,6943,478,4239,15,1897
105,585,2074,1363,15,1897
18971,3493,942,943,157181,15
829,761,260,2716,830,15
712,157211,157181,229,5440,15
1897,1163,1575,157217,1767,15
157221,1099,157448,157374,5837,15
2392,2816,7776,15,1897,105
196,2248,1382,644,15,1897
105,634,157191,157217,9185,15
1982,1323,1131,757,1475,1477
1982,757,2101,1323,1475,15
2074,721,585,15,157181,1897
392,1301,2491,389,15,1897
1998,712,15,157181,1897,105
5082,1640,1897,15,105
157426,1743,361,672,185,15
3710,4904,105,1363,721,15
18971,712,3493,942,15,1897
608,712,267,333,879,15
2074,721,585,1433,1363,15
9456,12477,157725,157167,13659,1477
15,1012,866,82981,1722,1942
1808,610,1010,69480,1718,15
2074,721,585,1433,1363,15
597,561,773,137251,1767,82981
2075,970,2958,3493,3596,15
712,644,1897,15
157213,15876,157185,157191,3504,9185
863,712,5440,15384,1476,15
1038,8732,13013,712,12326,15
157358,105,157180,157529,15
78,879,1767,267,15,1897
2075,970,2958,3493,3596,15
157288,157186,265,15,1897,105
8855,157181,1897,15,105
157374,1099,157479,157321,157391,1897
1487,429,1766,879,2588,221
10410,3886,4095,157178,10165,15
1099,157374,1897,13642,15
23325,29911,157758,2104,6012,15
6011,7899,15,157181,1897,105
15384,1897,15,712,105
157386,157181,105,229,159143,15
157494,105,157505,403,157648,15
2074,721,585,1433,1363,15
56,1767,267,28,157181,15
1897,40416,1163,1575,157524,4406
608,712,1767,879,1487,15
157421,157166,1099,157324,157447,157221
712,157211,157181,229,5440,15
2132,15,1406,1380,157332,1378
2197,157181,1897,15,105
4635,157266,4633,5044,4636,15
157990,6539,1099,157186,158084,15
1099,157211,157181,157321,157990,15
6943,157346,5440,1272,712,15
749,1218,634,2394,157185,157366
221,2590,15,157181,1897,105
25,1897,1997,422,3610,15
26,27,16,1526,1897,105
1543,157271,1380,157456,1871,15
157885,2197,15,157452,712,1272
157376,1118,1117,267,157451,15
712,2784,157636,157421,157283,15
1099,157374,1897,13642,157447,15
3418,69480,5974,2543,10432,15
597,15,712,157181,1897,105
5130,1028,846,157181,130,15
743,1745,1684,15,1897,105
6943,157346,5440,1272,712,15
1897,40416,1163,1575,157524,4406
157281,264,157179,15,1897,105
196,788,195,15,1897,105
105,93914,157213,407,157547,15
26,27,16,1526,723,1897
26,27,16,1526,723,1897
1879,2728,98,157707,15,1897
157725,157364,13659,1475,215,15
4420,127490,3923,157479,157181,15
157181,629,157505,1897,15
6783,585,130180,60333,18231,14438
157224,157714,2220,157181,2151,15
4420,127490,3923,157479,15,1897
1450,157181,3345,309,13659,15
4885,15,712,157181,1897,105
2491,1221,1272,157346,2784,15
26,27,1526,157181,1897,105
2831,215,19190,8985,157963,15
802,8114,4233,157206,157207,15
221,2588,1221,10410,3886,15
40416,1163,1575,1897,15
11942,157697,158576,157183,158778,986
18971,712,3493,942,15,1897
157181,15,629,157505,712,94750
15384,712,644,1897,15,84
157181,2074,721,585,1433,15
10410,363,1476,10167,15,1897
2074,585,15,712,157181,1897
1897,40416,1163,1575,157524,4406
1015,15384,196,788,712,15
14772,14775,15,157181,1897,105
290,157885,3660,1476,15,1897
157166,1476,1866,159006,23705,15
157276,29,157505,157364,15,1897
6943,157346,5440,1272,15,1897
2155,4028,1609,829,535,15
17549,5082,12477,5837,84,5476
157244,19190,158129,15,1897,105
1767,267,28,157181,629,15
157364,157648,15384,120542,12477,1982
644,15,712,157181,1897,105
243,157186,265,15,1897,105
15,712,1099,1,1897,105
157479,1476,260,1897,15
221,6943,2588,1221,157346,15
157391,1643,6943,157357,2491,15
187,157181,1,196,394,438
105,634,157191,157217,9185,15
157374,1099,5693,105,1164,157990
1380,1378,2272,1511,15,1897
915,2379,157423,2010,427,15
157186,265,243,15,1897,105
157374,1099,5693,1164,157990,158153
721,585,15,712,157181,1897
394,1,195,196,644,15
2074,721,585,1433,15,1897
157421,157166,1099,157324,157447,157221
3345,1450,157181,157913,15,1897
14455,2371,157522,15,1897,105
585,2074,1897,15,105
879,1767,82981,333,630,712
410,1038,386,157186,5440,15
27,16,1526,157181,1897,105
2074,721,585,1433,1363,15
1147,10134,26940,8903,17967,4278
3351,157206,157207,15,1897,105
1221,221,2590,5440,15,1897
84,5440,1038,105,15
1767,267,28,157181,629,15
608,28,1124,267,712,15
157182,82981,712,5440,28,15
2074,721,585,1433,1363,15
1311,28,15384,267,15,1897
1477,757,1131,1323,1982,14408
2015,660,4126,718,77739,15
1882,1610,2988,157181,157275,15
26,27,1526,157181,1897,105
1015,187,15,157181,1897,105
26,27,16,1526,723,1897
1038,386,5440,15,1897,105
12477,157648,157364,13659,2474,15
1529,970,6657,943,486,2958
15,157332,157809,157202,157906,105
12454,1886,4386,136,157297,2797
105,524,7838,1363,721,15
157421,157166,1099,157324,157447,157221
1311,609,267,608,50,28
879,81201,6943,1106,15,1897
1406,1380,1378,2272,1511,5708
631,608,712,244,15,1897
438,139,420,15,1897,105
394,1382,157302,15,1897,105
4590,1561,18971,943,3493,15
15,712,1099,157181,1897,105
105,585,2074,1897,15
561,56,15,157181,1897,105
1147,10134,1099,26940,15,1897
1221,2588,648,2082,18982,221
2074,721,585,1433,1363,15
1099,157374,5693,1164,157181,157211
230,231,4598,1023,1110,15
27,16,1526,157181,1897,105
28,879,1767,82981,712,333
1023,230,231,15,1897,105
157374,5837,1099,157221,157447,15
1106,157187,57610,157179,597,15
3293,10432,1009,69480,157181,15
39307,198,7053,157714,8229,15
157697,158778,986,474,15,1897
5250,36700,1206,8633,4134,5262
82981,9801,157335,1897,15
480,712,5440,298,15,1897
1380,975,1378,2272,1511,15
38569,77304,38336,19376,74204,160865
386,157186,265,196,138,15
26,27,16,1526,723,1897
157697,158778,986,474,11942,158045
283,3217,3306,15,1897,105
5440,157179,4973,2491,712,15
260,817,15,157181,1897,105
9158,1378,4068,1380,157271,15
1,438,713,54,644,420
1396,1380,15,157181,1897,105
712,2784,157636,157421,5440,15
159149,22,26337,157583,157210,15
1897,1163,1575,157217,265,4405
675,2148,244,1897,15
410,856,6645,157179,644,15
985,1181,15,157181,1897,105
908,438,139,420,788,15
886,157181,1897,15,105
187,157181,1,196,15,1897
1997,422,3610,260,1572,15
157374,1099,244,157990,15,105
644,15,712,157181,1897,105
244,2025,56,1766,157331,15
157161,187,157186,157239,1326,15
157727,6290,6343,157303,6284,15
157840,157213,3504,157529,157964,4381
105,524,7838,1363,15,1897
157269,9801,157335,4405,17870,157221
1767,267,28,157181,629,15
14455,157451,157358,2925,6547,15
970,2075,934,943,15,1897
600,410,6645,1,394,15
105,10548,93914,3810,51035,157547
157276,157374,1099,157714,157221,15
1038,157288,386,15,1897,105
107,1038,386,5440,15,1897
157186,265,196,1,157179,15
14359,3376,10442,159,15,1897
78,712,608,597,15,1897
1106,333,597,712,57610,137251
26,27,16,1526,723,1897
157374,1099,1164,15384,157990,15
1071,1643,157217,2371,139,15
420,1773,1,438,2183,15
970,2958,3493,15,1897,105
196,788,1382,195,644,15
6686,157166,157182,157181,157283,157276
69480,1822,10432,18170,996,15
157179,1038,5440,221,19190,15
109,3937,608,1767,712,15
1311,59425,608,15,1897,105
1450,157181,3345,309,13659,15
2075,970,157181,2958,15,1897
6943,157346,5440,1272,712,15
157374,105,721,585,524,15
608,267,3833,1124,1106,15
157725,157305,2455,157726,158838,15
157181,267,229,1092,608,15
78,157181,438,15,1897,105
157529,157213,19190,2911,157392,3504
1038,8732,13013,712,12326,15
157221,1099,157448,157374,5837,15
105,524,7838,1363,721,15
855,5873,5584,3492,767,15
157421,157166,1099,157324,157447,157221
26,27,16,1526,1897,105
2491,1272,4239,5440,863,15
6943,18971,3493,157346,15,1897
3343,3426,1861,15,1897,105
187,311,15,157181,1897,105
863,6686,9352,157166,157636,157182
157181,1897,15,712,105
2074,721,585,15,157181,1897
1313,267,1419,157818,15
597,561,1767,267,28,15
1221,157494,221,2590,5440,157505
1497,2491,3732,712,15
105,634,157191,9185,15,1897
719,660,4397,1005,1088,15
429,1766,631,1311,15,1897
195,394,157302,187,157181,15
608,15384,561,15,1897,105
1767,712,1221,1897,15
483,60,1646,157302,15,1897
438,139,394,420,15,1897
139,386,438,264,15,1897
985,157433,3364,1104,15,1897
438,139,420,788,644,15
157374,1099,5693,1164,157990,158153
157374,1099,1164,244,157990,15
9456,1862,157725,2455,1477,15
422,3610,260,15,1897,105
5440,13013,12326,1790,2588,157181
4028,1609,1181,2155,4605,2197
105,634,157191,157217,9185,15
1124,712,157253,1566,157404,267
5664,568,829,282,15,1897
157374,1099,1164,157990,157217,15
157742,23554,1077,29900,267,1766
11414,108276,157236,15,50979,157169
2075,970,2958,3493,3596,15
264,1,788,157181,265,15
69480,3854,15,157181,1897,105
28,1163,157374,15,1897
631,84,59425,1897,15
6460,2877,671,675,5680,17515
157224,765,9656,2948,6323,4672
403,157648,157725,15,1897,105
157714,3551,3497,158486,8229,7992
157374,1099,157990,15,157181,105
157269,9801,157335,4405,17870,157221
5515,8893,12010,15,1897,105
970,2958,5256,943,3596,15
157213,105,585,721,15,1897
648,18971,3493,224,942,15
157358,105,157180,157529,15
879,1767,267,28,157181,15
1317,17008,10077,4257,105,15
1497,1041,137251,1767,712,15
863,7160,2784,157636,3903,15
2101,1131,712,2784,15,1897
879,56,1767,267,28,15
879,1767,267,28,15,1897
15838,8443,157181,401,105,15
2588,608,609,15,1897,105
608,78,15384,15,1897,105
2716,277,260,830,15
3833,2101,1131,4653,6522,15
608,712,267,15,1897,105
18971,1706,2958,970,498,15
105,585,721,157160,157404,1432
1131,1475,1477,15,1897,105
1363,721,1897,105,15
660,1267,8759,1005,15,1897
1430,2392,2816,7776,157276,157337
1038,386,5440,196,157160,15
1380,1511,1378,2272,15,1897
961,6365,1745,1737,1684,3647
28,267,15,157181,1897,105
11942,158576,157464,157855,15,1897
1012,1942,4755,157266,1718,15
27,16,712,157181,1897,105
157366,157213,3504,749,5910,15876
157547,681,139795,13659,157282,15
1030,1028,15,157181,1897,105
157212,157464,98,157943,2557,15
157276,157505,157364,15384,12477,15
157206,1030,15,157181,1897,105
105,585,2074,1363,524,15
2728,5837,157873,4406,157276,15
1430,6943,2392,4239,15,1272
157276,157505,157364,15384,12477,15
187,908,1015,394,1,196
196,1382,15,157181,1897,105
1378,1511,1543,157271,157456,15
78,1038,2590,15,1897,105
21814,4779,2564,15,1897,105
157276,157505,157364,15384,12477,15
2588,221,2590,5440,157181,15
157276,157505,157364,15384,12477,15
221,2588,1221,2075,970,15
1038,8732,13013,712,12326,15
1897,1163,1575,157217,105,4405
634,9185,15,1897,105
15384,157211,158084,6668,120542,15
2101,1131,1323,757,1475,157276
157276,157505,157364,15384,12477,15
2074,721,585,1433,1363,15
608,609,712,1311,15,1897
157276,157505,157364,15384,12477,15
2075,970,2958,3493,3596,15
26,27,16,1526,723,1897
1,2564,19,798,394,15
105,634,157191,157217,9185,15
157276,157505,157364,15384,12477,15
15384,196,788,712,15,1897
157160,157404,157161,187,157239,15
157281,15,712,157181,1897,105
28914,1380,1378,2272,1511,5708
4885,21,278,441,761,15
438,139,420,788,644,15
2728,5837,157873,4406,157276,15
157276,157505,157364,15384,12477,15
2272,1380,937,15,1897,105
1030,222,1029,157206,15,1897
105,13659,157374,17571,988,2474
157276,157505,157364,15384,12477,15
6686,157166,157182,157181,157283,157276
394,1,195,196,644,15
157276,157505,157364,15384,12477,15
15384,712,644,1897,15,84
187,608,609,265,15,1897
305,6943,157181,81,1304,157233
187,157181,1,196,394,438
157276,157505,157364,15384,12477,15
157366,105,15876,407,749,157213
1897,157374,1099,1,420,5693
549,157714,157224,3497,5924,15
157276,157505,157364,15384,12477,15
608,609,712,1311,84,15
105,721,3710,4904,1363,15
681,157648,18070,6214,3567,15
3710,1363,15,1897,105
157276,157505,157364,15384,12477,15
2025,1998,712,1767,1041,15
157276,157505,157364,15384,12477,15
105,157648,157276,157505,12477,2456
1982,1475,1323,1131,1477,15
1982,1323,1131,757,1475,157276
908,274,644,9,15,1897
854,855,6777,15,1897,105
157276,157505,157364,1071,15384,15
2294,2491,1272,157215,1020,15
157288,187,644,15,1897,105
1477,63,11648,15,1897,105
157179,157245,773,4760,608,15
33871,7711,12426,3310,7713,2491
712,1272,58156,863,15
3612,1511,5708,2701,1378,15
2074,721,585,1433,1363,15
157276,157505,157364,15384,12477,15
6777,855,5873,4825,5872,860
608,105,609,394,15,1897
158482,157677,158442,159278,157353,105
934,712,2784,157636,18971,15
631,157479,608,712,15,1897
1,327,2248,788,15
157224,157714,7053,2948,6725,15
1958,1510,392,3612,15,1897
26,27,1526,157181,1897,105
1106,157187,2155,57610,4577,15
157276,157505,157364,15384,12477,15
227,9093,15,157181,1897,105
78,157181,1767,267,15,1897
78,712,1767,473,1124,1311
1487,429,1766,2101,608,15
1221,1038,8732,13013,221,15
10705,157970,51035,3205,18250,123
68,1175,15,157181,1897,105
15384,712,644,1897,15
1882,1610,2988,157181,157275,15
1175,157181,1897,15,105
157271,4285,29725,15,1897,105
26,27,16,1526,723,1897
985,2197,15,157181,1897,105
221,2588,15,157181,1897,105
157221,1099,157448,157374,15,1897
1406,982,30866,121,157271,15
157374,1099,1164,157990,157217,15
3710,4904,105,1363,15
1163,1575,157524,1897,15
157179,1380,1378,2272,1511,5708
719,660,4397,1005,1088,15
1861,56,22214,2736,3617,265
1997,422,3610,15,1897,105
157224,1030,158527,2221,2948,6156
28,712,290,157885,15,4577
1380,1378,2272,1511,5708,3612
5476,660,17549,719,2185,5860
1897,1163,1575,157217,4405,15
2074,721,585,1433,1363,15
187,157181,1,196,394,438
78,1766,712,15,1897,105
69480,157425,2069,1956,4217,15
15,712,1099,1,1897,105
26,27,16,1526,723,1897
157276,157505,157364,15384,12477,15
157358,105,157180,157529,15
139,15384,1,15,1897,105
4885,21,260,15,1897,105
157374,157181,19190,40416,1899,15
105,81201,333,585,15,1897
1363,157181,1897,15,105
15384,712,644,1897,15,84
943,3493,970,1561,2075,15
105,979,4904,552,4116,157166
157572,1871,937,1380,15,1897
2025,3732,47,1998,608,15
157276,157505,157364,15384,12477,15
26,27,16,1526,723,1897
26,27,16,1526,723,1897
403,157276,157505,157364,157725,15
157648,290,157725,47412,741,15
608,609,712,1311,15,1897
19190,93914,157437,157213,157529,159019
743,1972,1684,1745,3647,15
3833,4653,6522,6521,157619,15
1497,1041,137251,1767,712,15
222,157288,15,157181,1897,105
2074,721,585,1433,1363,15
157374,1099,1164,157990,157217,15
489,157366,15876,407,749,157213
157276,157505,157364,15384,12477,15
1767,267,28,157181,629,15
908,118485,644,1015,394,343
1038,386,5440,196,157160,15
182,610,185,1010,15,1897
157181,15,1476,15709,629,157505
157276,157505,157364,15384,12477,15
157276,157505,157364,15384,15,1897
644,1326,32457,157230,5174,15
157215,712,4381,608,267,57610
28914,1380,1378,2272,1511,5708
2074,721,1433,15,157181,1897
196,187,69480,274,4239,15
13477,21008,157464,1099,9890,1897
712,1998,15,157181,1897,105
26,27,16,1526,723,1897
101098,542,712,629,15
15384,712,644,1175,15,1897
6974,158044,7160,9197,157636,29492
18971,970,943,942,2958,15
18971,3493,942,2075,15,1897
1071,2075,970,2958,15,1897
56,1998,608,712,1767,15
2491,467,1272,4239,5440,15
20244,2294,157276,157505,1020,15
1099,157374,1897,13642,157447,15
1704,157611,1755,15127,158335,17870
157276,157505,157364,157725,15384,15
157276,157505,157364,15384,12477,15
4755,5045,1541,4636,1010,15
28,1766,15,712,1897,105
157276,157505,157364,15384,12477,15
961,15,712,157181,1897,105
15384,157288,7972,9780,3299,15
466,309,157303,712,15,1897
817,568,31,278,15,1897
1380,2659,227,157181,1378,2272
438,139,420,788,15,1897
4514,5768,1207,157246,712,15
1767,267,28,157181,629,15
1038,8732,13013,712,267,15
597,608,773,712,15,1897
157648,157276,12477,157364,157505,15
2716,1597,84,157431,15
157276,157505,157364,15384,12477,15
1038,8732,13013,712,12326,15
107,327,1,420,631,15
1767,267,28,157181,629,15
2588,1767,267,28,221,15
157181,15,629,157505,712,94750
3552,1380,3612,15,1897,105
1380,1378,2272,1511,5708,3612
705,261,277,15,1897,105
1982,757,2101,1323,1475,1477
26,27,16,1526,723,1897
1476,157160,10410,15,1897,105
260,1490,25,157182,277,15
712,585,1897,15,105
157160,157874,157228,157186,157556,1015
3552,3612,157271,1173,1380,15
9780,7972,6633,15,1897,105
139,274,438,157279,1,644
1380,610,157271,15,1897,105
157276,157505,157364,15384,12477,15
1099,157374,13642,1897,15
2491,6943,478,4239,712,15
908,196,788,195,15,1897
4015,1595,277,436,817,15
26,27,16,1526,723,1897
26,27,16,1526,1897
31781,120542,12477,1083,9456,15
26,27,16,1526,723,1897
10410,3886,4095,157178,10165,15
26,27,16,1526,1897,105
1038,8732,13013,712,12326,15
2230,886,157179,157750,15
1015,157288,2213,644,15,1897
749,4420,608,127490,80,712
879,1106,712,608,1767,15
394,788,195,157874,157160,152172
157358,7975,889,15,1897,105
157160,157179,908,157279,644,15
1380,1378,2272,1511,5708,15
157276,157725,157364,157505,13659,1475
1871,277,157271,157467,15,1897
157276,157505,157364,15,1897,105
1038,8732,13013,712,15,1897
597,561,1038,1767,15,1897
29,392,15,157181,1897,105
1380,1378,2272,15,1897,105
196,788,1382,195,644,15
1038,8732,13013,712,12326,15
1450,157181,3345,309,13659,15
196,788,1382,195,644,15
15,712,1099,157181,1897,105
721,15,712,1099,157181,1897
196,788,1382,195,644,15
14455,157451,2925,6547,25490,157452
1767,267,28,157181,629,15
157276,157505,157364,15384,12477,15
157271,5822,3228,3918,524,9481
157374,1099,1164,157990,157217,15
159233,939,105,157750,15,1897
157276,157505,157364,15384,12477,15
4653,6522,6521,15,1897,105
121,157271,9481,9466,4771,15
2491,6943,478,4239,712,15
5440,13013,1790,4973,15,1897
3266,3612,1511,13663,33615,15
1038,221,8732,15,1897,105
107,631,244,15,1897,105
4710,608,712,267,15,1897
157276,157505,157364,15384,12477,15
1982,757,2101,1323,1475,1477
26,27,16,1526,1897,105
429,245,2119,15,1897,105
157547,157648,7030,6098,215,15
15876,157366,634,407,157213,9185
761,2719,260,278,433,15
105,585,2074,1363,524,15
157213,12477,407,634,157191,157529
1897,1311,1163,1575,267,157217
243,644,3125,2230,15,1897
2294,2491,1020,1272,157215,15
9185,1982,1131,407,2394,634
4420,127490,3923,15,1897,105
157374,157221,1099,15,1897,105
2101,63,1323,1131,120542,1475
157374,1099,26,27,1164,16
157648,681,683,948,15,1897
1015,410,187,157181,1,15
28914,157456,30866,157271,15,1897
608,712,267,333,15,1897
2588,221,2590,5440,157181,15
100,157210,15,157181,1897,105
182,157426,157474,15,1897,105
157276,157505,157364,15384,12477,15
244,1766,157331,1102,712,15
157374,1099,1164,157990,157217,15
1221,1038,1767,267,15,1897
196,1382,84,244,394,15
1487,78,267,597,712,15
1038,13013,712,15,1897,105
2074,585,15,712,157181,1897
1767,267,28,157181,629,15
1038,8732,13013,712,12326,15
1862,13659,12477,9456,157271,15
196,788,15,157181,1897,105
292,648,222,2590,224,221
1897,1163,1575,157217,712,4405
157374,5837,1099,157221,157447,15
721,15,712,1099,157181,1897
157276,157505,157364,15,1897,105
2248,187,908,243,644,15
600,2248,1038,386,5440,15
4755,610,15,157181,1897,105
157374,1099,1164,157990,157217,15
157677,157990,28352,648,157269,15
597,773,1767,137251,15,1897
1038,8732,13013,712,12326,15
131,7828,4007,105,130,15
4779,21814,3637,1699,15,1897
12693,158528,55,158883,161790,305
4239,157366,15876,407,749,157213
712,157211,157181,229,5440,15
608,712,1767,879,1487,15
4420,127490,3923,157479,157181,15
157374,1099,1164,157990,157217,15
2155,4577,1609,535,15,1897
6686,157166,157182,157181,157283,157276
420,195,394,1,157302,15
2074,721,585,15,157181,1897
3345,863,1450,157636,2474,15
9188,158081,5440,12767,161047,157192
429,245,2119,15,1897,105
429,1766,267,609,15,1897
7073,425,157543,15,1897,105
1163,1575,157524,1897,15
160011,158281,59874,63,1982,15
157358,105,157180,157529,15
290,157885,2486,3660,1020,15
54851,20450,2632,158968,1099,157231
105,524,7838,1363,721,15
9185,810,157213,634,749,2522
1466,157271,157355,3676,7472,15
2491,229,157421,81,1265,15
1163,1575,1897,15,105
1038,221,8732,13013,1475,15
157494,157505,157206,1030,15,1897
975,1958,2701,3612,1511,15
157374,5837,1099,157221,157447,15
157499,971,157406,9185,712,15
2248,6777,644,195,447,15
15,105,5532,4107,414,157593
1475,1477,2101,1982,407,757
30866,157271,1511,157456,15,1897
563,481,483,15,1897,105
157404,157547,157160,157213,157405,407
1163,1575,157524,1897,15
157452,2155,4577,157181,157451,15
761,278,158903,15,1897,105
2728,5837,157873,4406,157276,15
425,157543,915,157797,4003,15
943,3493,970,1561,2075,15
157536,460,2298,57610,4936,8933
26,27,16,1526,723,1897
157494,157505,157648,12477,157302,15
157182,157181,157211,604,157321,157391
1450,4730,157181,3345,15
1,438,713,54,644,420
3552,3612,157271,1173,15,1897
943,486,1706,18971,3614,15
264,1,438,15,1897,105
403,157276,157505,15,1897,105
1163,1575,157524,1897,15
157470,5037,52250,157520,15,1897
2074,721,585,1433,1363,15
2074,721,1433,15,157181,1897
9780,7174,7972,5440,157181,15
1406,157271,3612,1,15,1897
608,1124,267,597,712,15
2716,277,260,2491,15
1997,422,563,481,3610,15
3660,20244,157215,290,1020,15
1015,265,1215,3125,15,1897
3371,1511,1378,157271,157355,15
1163,1575,157524,1897,15
597,531,561,879,157404,15
10642,2557,3337,1450,8518,15
157213,15876,157185,157191,3504,9185
5440,157179,4973,2491,712,15
1897,1163,1575,608,157217,15
1450,157181,3345,309,13659,15
2074,721,585,1433,15,1897
1897,15,1163,1575,157217,4405
3125,2183,55,187,157179,15
10581,10577,15,157181,1897,105
157374,5837,1099,157221,157447,15
274,187,908,1015,15,1897
4779,21814,3637,1699,15,1897
157160,157874,157228,157186,157556,1015
157276,157505,157364,15384,12477,15
157276,157505,157364,15384,12477,15
26,27,16,1526,723,1897
7756,1222,3709,848,157446,15
157276,157505,157364,15384,12477,15
2074,585,15,712,157181,1897
1074,157814,159462,2839,7922,15
195,394,157302,644,157160,15
1475,757,1131,157364,14408,15384
1163,1575,1897,15,105
1766,597,2588,15,1897,105
157374,1099,5693,1164,157990,158153
60738,12477,51608,157648,2455,1475
3660,2294,290,1020,2486,15
157366,15876,407,749,157213,9185
908,139,1,195,157239,394
1028,802,157206,157207,15,1897
105,634,157191,157217,9185,15
2588,221,2590,5440,157181,15
10927,407,105,157213,157619,15
15,712,1099,157181,1897,105
158500,790,576,394,158002,425
1597,260,943,157213,817,15
863,62681,158710,157636,6575,15
157276,157505,157364,15384,12477,15
15384,712,644,1897,15,84
660,659,718,77739,157166,719
15384,438,139,712,420,15
187,157181,1897,15,105
1163,1575,157524,1897,15
341,157442,2622,133,244,15
157221,1099,157448,157211,157181,15
274,196,788,644,1382,15
157221,1099,157448,157374,5837,15
1897,1038,386,5440,157514,84
10410,120542,3886,4095,157178,15
12477,13659,157505,157494,157364,157648
9481,157271,1396,15,1897,105
1163,1575,157524,1897,15
157221,1099,36402,4406,157447,15
15384,265,712,644,1897,15
1099,157374,1897,13642,157447,15
979,105,721,1433,2074,157180
438,157279,1,15,1897,105
1038,8732,13013,712,12326,15
158372,4712,4316,13765,2549,17043
1163,1575,157524,1897,15
1038,8732,13013,712,12326,15
438,157279,1,15,1897,105
1099,1164,40416,1163,15,105
1163,1575,157524,1897,15
222,292,1221,224,223,2588
229,260,1897,84,1163,1324
157494,157505,157648,12477,157302,15
196,788,1382,195,644,15
1030,1028,15,157181,1897,105
1038,8732,712,15,1897,105
2728,5837,157873,4406,157276,15
1766,333,245,15,1897,105
4028,1609,1181,2155,4605,2197
1038,8732,712,15,1897,105
817,829,5476,15,1897,105
60,1646,1,483,481,15
158576,157183,157464,157855,15,1897
3710,4904,105,4420,127490,15
1163,1575,265,1897,15
84,466,1897,15,105
157276,157505,157364,15384,12477,15
6686,157166,157182,157181,157283,157276
1163,1575,157524,1897,15
3710,4904,105,1363,721,15
2074,721,585,1433,1363,15
1163,1575,157524,1897,15
597,561,773,137251,1767,82981
277,817,21,278,441,15
157529,157213,159061,5562,12477,1301
157464,829,282,15,1897,105
105,1982,721,757,2101,15
2015,660,6005,718,15,1897
157276,157505,157364,15384,12477,15
9185,93914,19190,5910,1064,157181
597,267,561,15,1897,105
4779,21814,5412,3638,15
157494,157505,157648,12477,157302,15
84,15,712,157181,1897,105
3710,4904,105,1363,721,15
1767,267,28,157181,15,1897
120542,15,5055,157179,157505,157364
157364,403,157276,15384,15,1897
157358,105,157180,157529,15
1767,15,1099,157181,1897,105
26,27,139,16,1526,1897
54851,20450,157167,2632,157181,15
157494,157505,157648,120542,12477,157302
1767,157494,267,28,157181,15
107,429,1766,631,245,15
1163,1575,157524,1897,15
608,267,105,1124,15,1897
1038,15,712,157181,1897,105
1163,1575,157524,1897,15
2588,68,221,2590,15,1897
27,16,1526,157181,1897,105
429,1766,245,15,1897,105
14772,43003,157491,6421,157421,29339
120542,157181,1897,15,105
5822,9093,1028,226,989,15
15384,438,139,712,420,15
15384,2588,1038,1897,15
231,286,229,260,15,1897
2074,721,585,1433,15,1897
1380,1378,2272,1511,15,1897
3166,4215,1,4214,158099,15
3886,4095,158540,15,1897,105
120542,15,5055,157179,157505,157364
105,721,2074,1433,979,1363
749,157213,634,157366,157185,15
157505,157364,5055,1897,15
26,27,1526,157181,1897,105
120542,15,5055,157179,157505,157364
1476,10410,157178,4095,17774,712
1163,1575,157524,1897,15
157906,8665,1914,12914,15
267,597,712,608,609,15
2145,736,2835,3068,1046,18422
480,712,5440,863,298,15
18971,3493,942,943,157181,15
120542,15,5055,157179,157505,157364
6324,158154,2220,157224,15,1897
157221,1099,36402,4406,157447,15
139,410,438,157279,1,15
438,221,139,420,2588,15
563,481,187,908,15,1897
105,157364,157648,157276,15384,15
757,2101,1323,15,1897,105
120542,15,5055,157179,157505,157364
1038,2590,1221,15,1897,105
1038,8732,13013,712,12326,15
24,29,157376,1620,2197,15
712,644,1897,15
1163,1575,157524,1897,15
2728,5837,157873,4406,157276,15
1028,802,1819,801,8114,1030
196,788,1382,195,644,15
157376,29,2155,15,1897,105
157221,1099,36402,4406,157447,15
120542,157181,1897,15,105
1,420,139,644,394,15
1897,1163,1575,157217,4405,15
403,157725,157179,157648,681,15
157276,157505,157364,157568,15384,15
157160,157179,908,157279,644,15
157426,2809,157181,157425,3816,15
2074,721,1433,15,157181,1897
1311,15384,879,267,15,1897
608,609,712,1311,1566,15
2621,157291,4964,653,15,1897
608,1311,267,15,1897,105
2074,721,585,1433,1363,15
1163,1575,157524,1897,15
157374,1099,1164,157990,157217,15
4420,127490,3923,157479,157181,15
10927,105,62,157619,12477,15
159318,9947,24826,1666,15,1897
1982,1475,2101,1323,15,1897
157494,157505,120542,157648,15,1897
2379,576,1066,15,1897,105
28914,157456,30866,157271,15,1897
221,2588,1221,5440,12326,15
9185,15876,157181,157213,105,15
157725,157364,13659,1475,215,15
1163,1575,157524,1897,15
15384,1767,267,28,15,1897
1163,1575,157524,1897,15
105,2137,157181,721,1071,4239
84,2676,1897,15,105
3476,157224,8008,1855,157358,15
1163,1575,157524,1897,15
